date,province_state,country_region,cases,mortality
2020-05-03,,Saint Vincent and the Grenadines,16,0
2020-05-03,,San Marino,582,41
2020-05-03,,Saudi Arabia,27011,184
2020-05-03,,Senegal,1182,9
2020-05-03,,Serbia,9464,193
2020-05-03,,Seychelles,11,0
2020-05-03,,Singapore,18205,18
2020-05-03,,Slovakia,1408,24
2020-05-03,,Slovenia,1439,96
2020-05-03,,Somalia,722,32
2020-05-03,,South Africa,6783,131
2020-05-03,,Spain,217466,25264
2020-05-03,,Sri Lanka,718,7
2020-05-03,,Sudan,592,41
2020-05-03,,Suriname,10,1
2020-05-03,,Sweden,22317,2679
2020-05-03,,Switzerland,29905,1762
2020-05-03,,Taiwan*,436,6
2020-05-03,,Tanzania,480,16
2020-05-03,,Thailand,2969,54
2020-05-03,,Togo,124,9
2020-05-03,,Trinidad and Tobago,116,8
2020-05-03,,Tunisia,1013,42
2020-05-03,,Turkey,126045,3397
2020-05-03,,Uganda,89,0
2020-05-03,,Ukraine,11913,288
2020-05-03,,United Arab Emirates,14163,126
2020-05-03,Bermuda,United Kingdom,115,7
2020-05-03,Cayman Islands,United Kingdom,74,1
2020-05-03,Channel Islands,United Kingdom,544,41
2020-05-03,Gibraltar,United Kingdom,144,0
2020-05-03,Isle of Man,United Kingdom,321,22
2020-05-03,Montserrat,United Kingdom,11,1
2020-05-03,,United Kingdom,186599,28446
2020-05-03,,Uruguay,655,17
2020-05-03,,US,1158040,67682
2020-05-03,,Uzbekistan,2149,10
2020-05-03,,Venezuela,357,10
2020-05-03,,Vietnam,271,0
2020-05-03,,Zambia,124,3
2020-05-03,,Zimbabwe,34,4
2020-05-03,Diamond Princess,Canada,1,1
2020-05-03,,Dominica,16,0
2020-05-03,,Grenada,21,0
2020-05-03,,Mozambique,80,0
2020-05-03,,Syria,44,3
2020-05-03,,Timor-Leste,24,0
2020-05-03,,Belize,18,2
2020-05-03,,Laos,19,0
2020-05-03,,Libya,63,3
2020-05-03,,West Bank and Gaza,353,2
2020-05-03,,Guinea-Bissau,257,1
2020-05-03,,Mali,563,27
2020-05-03,,Saint Kitts and Nevis,15,0
2020-05-03,Northwest Territories,Canada,5,0
2020-05-03,Yukon,Canada,11,0
2020-05-03,,Kosovo,851,22
2020-05-03,,Burma,155,6
2020-05-03,Anguilla,United Kingdom,3,0
2020-05-03,British Virgin Islands,United Kingdom,6,1
2020-05-03,Turks and Caicos Islands,United Kingdom,12,1
2020-05-03,,MS Zaandam,9,2
2020-05-03,,Botswana,23,1
2020-05-03,,Burundi,15,1
2020-05-03,,Sierra Leone,166,8
2020-05-03,"Bonaire, Sint Eustatius and Saba",Netherlands,6,0
2020-05-03,,Malawi,39,3
2020-05-03,Falkland Islands (Malvinas),United Kingdom,13,0
2020-05-03,Saint Pierre and Miquelon,France,1,0
2020-05-03,,South Sudan,46,0
2020-05-03,,Western Sahara,6,0
2020-05-03,,Sao Tome and Principe,16,1
2020-05-03,,Yemen,10,2
2020-05-03,,Comoros,3,0
2020-05-03,,Tajikistan,128,2
2020-05-03,,Lesotho,0,0
2020-05-03,,Australia,6822,95
2020-05-03,,Canada,60504,3795
2020-05-03,,China,83964,4637
2020-05-03,,Denmark,198,0
2020-05-03,Alabama,US,7888,290
2020-05-03,Alaska,US,368,9
2020-05-03,American Samoa,US,0,0
2020-05-03,Arizona,US,8640,362
2020-05-03,Arkansas,US,3437,76
2020-05-03,California,US,54903,2216
2020-05-03,Colorado,US,16635,842
2020-05-03,Connecticut,US,29287,2436
2020-05-03,Delaware,US,5208,177
2020-05-03,Diamond Princess,US,49,0
2020-05-03,District of Columbia,US,5016,251
2020-05-03,Florida,US,36078,1379
2020-05-03,Georgia,US,28665,1184
2020-05-03,Grand Princess,US,103,3
2020-05-03,Guam,US,145,5
2020-05-03,Hawaii,US,620,17
2020-05-03,Idaho,US,2061,64
2020-05-03,Illinois,US,61499,2618
2020-05-03,Indiana,US,19933,1132
2020-05-03,Iowa,US,9175,184
2020-05-03,Kansas,US,5156,144
2020-05-03,Kentucky,US,5130,253
2020-05-03,Louisiana,US,29340,2012
2020-05-03,Maine,US,1185,57
2020-05-03,Maryland,US,25462,1281
2020-05-03,Massachusetts,US,68087,4004
2020-05-03,Michigan,US,43801,4053
2020-05-03,Minnesota,US,6663,418
2020-05-03,Mississippi,US,7550,303
2020-05-03,Missouri,US,8618,381
2020-05-03,Montana,US,455,16
2020-05-03,Nebraska,US,5661,78
2020-05-03,Nevada,US,5472,258
2020-05-03,New Hampshire,US,2518,86
2020-05-03,New Jersey,US,126744,7871
2020-05-03,New Mexico,US,3850,151
2020-05-03,New York,US,316415,24708
2020-05-03,North Carolina,US,11770,434
2020-05-03,North Dakota,US,1191,25
2020-05-03,Northern Mariana Islands,US,14,2
2020-05-03,Ohio,US,19914,1039
2020-05-03,Oklahoma,US,3972,238
2020-05-03,Oregon,US,2680,109
2020-05-03,Pennsylvania,US,51225,2720
2020-05-03,Puerto Rico,US,1808,97
2020-05-03,Rhode Island,US,9477,320
2020-05-03,South Carolina,US,6626,275
2020-05-03,South Dakota,US,2631,21
2020-05-03,Tennessee,US,13177,210
2020-05-03,Texas,US,31998,878
2020-05-03,Utah,US,5175,50
2020-05-03,Vermont,US,897,53
2020-05-03,Virgin Islands,US,66,4
2020-05-03,Virginia,US,18672,660
2020-05-03,Washington,US,15185,834
2020-05-03,West Virginia,US,1195,48
2020-05-03,Wisconsin,US,7964,339
2020-05-03,Wyoming,US,586,7
2020-05-04,,Afghanistan,2894,90
2020-05-04,,Albania,803,31
2020-05-04,,Algeria,4648,465
2020-05-04,,Andorra,750,45
2020-05-04,,Angola,35,2
2020-05-04,,Antigua and Barbuda,25,3
2020-05-04,,Argentina,4887,260
2020-05-04,,Armenia,2507,39
2020-05-04,Australian Capital Territory,Australia,107,3
2020-05-04,New South Wales,Australia,3035,43
2020-05-04,Northern Territory,Australia,29,0
2020-05-04,Queensland,Australia,1043,6
2020-05-04,South Australia,Australia,438,4
2020-05-04,Tasmania,Australia,221,13
2020-05-04,Victoria,Australia,1423,18
2020-05-04,Western Australia,Australia,551,9
2020-05-04,,Austria,15621,600
2020-05-04,,Azerbaijan,1984,26
2020-05-04,,Bahamas,83,11
2020-05-04,,Bahrain,3533,8
2020-05-04,,Bangladesh,10143,182
2020-05-04,,Barbados,82,7
2020-05-04,,Belarus,17489,103
2020-05-04,,Belgium,50267,7924
2020-05-04,,Benin,96,2
2020-05-04,,Bhutan,7,0
2020-05-04,,Bolivia,1681,82
2020-05-04,,Bosnia and Herzegovina,1926,78
2020-05-04,,Brazil,108620,7367
2020-05-04,,Brunei,138,1
2020-05-04,,Bulgaria,1652,78
2020-05-04,,Burkina Faso,672,46
2020-05-04,,Cabo Verde,175,2
2020-05-04,,Cambodia,122,0
2020-05-04,,Cameroon,2104,64
2020-05-04,Alberta,Canada,5836,104
2020-05-04,British Columbia,Canada,2224,117
2020-05-04,Grand Princess,Canada,13,0
2020-05-04,Manitoba,Canada,283,6
2020-05-04,New Brunswick,Canada,118,0
2020-05-04,Newfoundland and Labrador,Canada,259,3
2020-05-04,Nova Scotia,Canada,985,38
2020-05-04,Ontario,Canada,19097,1446
2020-05-04,Prince Edward Island,Canada,27,0
2020-05-04,Quebec,Canada,32631,2281
2020-05-04,Saskatchewan,Canada,467,7
2020-05-04,,Central African Republic,85,0
2020-05-04,,Chad,117,10
2020-05-04,,Chile,20643,270
2020-05-04,Anhui,China,991,6
2020-05-04,Beijing,China,593,9
2020-05-04,Chongqing,China,579,6
2020-05-04,Fujian,China,356,1
2020-05-04,Gansu,China,139,2
2020-05-04,Guangdong,China,1588,8
2020-05-04,Guangxi,China,254,2
2020-05-04,Guizhou,China,147,2
2020-05-04,Hainan,China,168,6
2020-05-04,Hebei,China,328,6
2020-05-04,Heilongjiang,China,944,13
2020-05-04,Henan,China,1276,22
2020-05-04,Hong Kong,China,1040,4
2020-05-04,Hubei,China,68128,4512
2020-05-04,Hunan,China,1019,4
2020-05-04,Inner Mongolia,China,201,1
2020-05-04,Jiangsu,China,653,0
2020-05-04,Jiangxi,China,937,1
2020-05-04,Jilin,China,112,1
2020-05-04,Liaoning,China,146,2
2020-05-04,Macau,China,45,0
2020-05-04,Ningxia,China,75,0
2020-05-04,Qinghai,China,18,0
2020-05-04,Shaanxi,China,306,3
2020-05-04,Shandong,China,788,7
2020-05-04,Shanghai,China,656,7
2020-05-04,Shanxi,China,198,0
2020-05-04,Sichuan,China,561,3
2020-05-04,Tianjin,China,190,3
2020-05-04,Tibet,China,1,0
2020-05-04,Xinjiang,China,76,3
2020-05-04,Yunnan,China,185,2
2020-05-04,Zhejiang,China,1268,1
2020-05-04,,Colombia,7973,358
2020-05-04,,Congo (Brazzaville),236,10
2020-05-04,,Congo (Kinshasa),682,34
2020-05-04,,Costa Rica,742,6
2020-05-04,,Cote d'Ivoire,1432,17
2020-05-04,,Croatia,2101,80
2020-05-04,,Diamond Princess,712,13
2020-05-04,,Cuba,1668,69
2020-05-04,,Cyprus,874,15
2020-05-04,,Czechia,7819,252
2020-05-04,Faroe Islands,Denmark,187,0
2020-05-04,Greenland,Denmark,11,0
2020-05-04,,Denmark,9670,493
2020-05-04,,Djibouti,1116,2
2020-05-04,,Dominican Republic,8235,346
2020-05-04,,Ecuador,31881,1569
2020-05-04,,Egypt,6813,436
2020-05-04,,El Salvador,555,13
2020-05-04,,Equatorial Guinea,315,3
2020-05-04,,Eritrea,39,0
2020-05-04,,Estonia,1703,55
2020-05-04,,Eswatini,116,1
2020-05-04,,Ethiopia,140,3
2020-05-04,,Fiji,18,0
2020-05-04,,Finland,5327,240
2020-05-04,French Guiana,France,133,1
2020-05-04,French Polynesia,France,58,0
2020-05-04,Guadeloupe,France,152,12
2020-05-04,Mayotte,France,686,6
2020-05-04,New Caledonia,France,18,0
2020-05-04,Reunion,France,424,0
2020-05-04,Saint Barthelemy,France,6,0
2020-05-04,St Martin,France,38,3
2020-05-04,Martinique,France,181,14
2020-05-04,,France,167886,25168
2020-05-04,,Gabon,367,6
2020-05-04,,Gambia,17,1
2020-05-04,,Georgia,593,9
2020-05-04,,Germany,166152,6993
2020-05-04,,Ghana,2719,18
2020-05-04,,Greece,2632,146
2020-05-04,,Guatemala,730,19
2020-05-04,,Guinea,1710,9
2020-05-04,,Guyana,92,9
2020-05-04,,Haiti,100,11
2020-05-04,,Holy See,11,0
2020-05-04,,Honduras,1178,83
2020-05-04,,Hungary,3035,351
2020-05-04,,Iceland,1799,10
2020-05-04,,India,46437,1566
2020-05-04,,Indonesia,11587,864
2020-05-04,,Iran,98647,6277
2020-05-04,,Iraq,2346,98
2020-05-04,,Ireland,21772,1319
2020-05-04,,Israel,16246,235
2020-05-04,,Italy,211938,29079
2020-05-04,,Jamaica,471,9
2020-05-04,,Japan,15078,536
2020-05-04,,Jordan,465,9
2020-05-04,,Kazakhstan,4049,29
2020-05-04,,Kenya,490,24
2020-05-04,,"Korea, South",10804,254
2020-05-04,,Kuwait,5278,40
2020-05-04,,Kyrgyzstan,830,10
2020-05-04,,Latvia,896,16
2020-05-04,,Lebanon,740,25
2020-05-04,,Liberia,166,18
2020-05-04,,Liechtenstein,82,1
2020-05-04,,Lithuania,1419,46
2020-05-04,,Luxembourg,3828,96
2020-05-04,,Madagascar,149,0
2020-05-04,,Malaysia,6353,105
2020-05-04,,Maldives,541,1
2020-05-04,,Malta,480,4
2020-05-04,,Mauritania,8,1
2020-05-04,,Mauritius,332,10
2020-05-04,,Mexico,24905,2271
2020-05-04,,Moldova,4248,132
2020-05-04,,Monaco,95,4
2020-05-04,,Mongolia,40,0
2020-05-04,,Montenegro,323,8
2020-05-04,,Morocco,5053,179
2020-05-04,,Namibia,16,0
2020-05-04,,Nepal,75,0
2020-05-04,Aruba,Netherlands,100,2
2020-05-04,Curacao,Netherlands,16,1
2020-05-04,Sint Maarten,Netherlands,76,13
2020-05-04,,Netherlands,40770,5082
2020-05-04,,New Zealand,1486,20
2020-05-04,,Nicaragua,15,5
2020-05-04,,Niger,755,37
2020-05-04,,Nigeria,2802,93
2020-05-04,,North Macedonia,1518,85
2020-05-04,,Norway,7904,214
2020-05-04,,Oman,2637,12
2020-05-04,,Pakistan,20941,476
2020-05-04,,Panama,7197,200
2020-05-04,,Papua New Guinea,8,0
2020-05-04,,Paraguay,415,10
2020-05-04,,Peru,47372,1344
2020-05-04,,Philippines,9485,623
2020-05-04,,Poland,14006,698
2020-05-04,,Portugal,25524,1063
2020-05-04,,Qatar,16191,12
2020-05-04,,Romania,13512,818
2020-05-04,,Russia,145268,1356
2020-05-04,,Rwanda,261,0
2020-05-04,,Saint Lucia,18,0
2020-05-04,,Saint Vincent and the Grenadines,17,0
2020-05-04,,San Marino,582,41
2020-05-04,,Saudi Arabia,28656,191
2020-05-04,,Senegal,1271,10
2020-05-04,,Serbia,9557,197
2020-05-04,,Seychelles,11,0
2020-05-04,,Singapore,18778,18
2020-05-04,,Slovakia,1413,25
2020-05-04,,Slovenia,1439,97
2020-05-04,,Somalia,756,35
2020-05-04,,South Africa,7220,138
2020-05-04,,Spain,218011,25428
2020-05-04,,Sri Lanka,751,8
2020-05-04,,Sudan,678,41
2020-05-04,,Suriname,10,1
2020-05-04,,Sweden,22721,2769
2020-05-04,,Switzerland,29981,1784
2020-05-04,,Taiwan*,438,6
2020-05-04,,Tanzania,480,16
2020-05-04,,Thailand,2987,54
2020-05-04,,Togo,126,9
2020-05-04,,Trinidad and Tobago,116,8
2020-05-04,,Tunisia,1018,43
2020-05-04,,Turkey,127659,3461
2020-05-04,,Uganda,97,0
2020-05-04,,Ukraine,12331,303
2020-05-04,,United Arab Emirates,14730,137
2020-05-04,Bermuda,United Kingdom,115,7
2020-05-04,Cayman Islands,United Kingdom,75,1
2020-05-04,Channel Islands,United Kingdom,544,41
2020-05-04,Gibraltar,United Kingdom,144,0
2020-05-04,Isle of Man,United Kingdom,325,23
2020-05-04,Montserrat,United Kingdom,11,1
2020-05-04,,United Kingdom,190584,28734
2020-05-04,,Uruguay,657,17
2020-05-04,,US,1180375,68922
2020-05-04,,Uzbekistan,2189,10
2020-05-04,,Venezuela,357,10
2020-05-04,,Vietnam,271,0
2020-05-04,,Zambia,137,3
2020-05-04,,Zimbabwe,34,4
2020-05-04,Diamond Princess,Canada,1,1
2020-05-04,,Dominica,16,0
2020-05-04,,Grenada,21,0
2020-05-04,,Mozambique,80,0
2020-05-04,,Syria,44,3
2020-05-04,,Timor-Leste,24,0
2020-05-04,,Belize,18,2
2020-05-04,,Laos,19,0
2020-05-04,,Libya,63,3
2020-05-04,,West Bank and Gaza,362,2
2020-05-04,,Guinea-Bissau,413,1
2020-05-04,,Mali,580,29
2020-05-04,,Saint Kitts and Nevis,15,0
2020-05-04,Northwest Territories,Canada,5,0
2020-05-04,Yukon,Canada,11,0
2020-05-04,,Kosovo,855,26
2020-05-04,,Burma,161,6
2020-05-04,Anguilla,United Kingdom,3,0
2020-05-04,British Virgin Islands,United Kingdom,6,1
2020-05-04,Turks and Caicos Islands,United Kingdom,12,1
2020-05-04,,MS Zaandam,9,2
2020-05-04,,Botswana,23,1
2020-05-04,,Burundi,15,1
2020-05-04,,Sierra Leone,178,9
2020-05-04,"Bonaire, Sint Eustatius and Saba",Netherlands,6,0
2020-05-04,,Malawi,41,3
2020-05-04,Falkland Islands (Malvinas),United Kingdom,13,0
2020-05-04,Saint Pierre and Miquelon,France,1,0
2020-05-04,,South Sudan,46,0
2020-05-04,,Western Sahara,6,0
2020-05-04,,Sao Tome and Principe,23,3
2020-05-04,,Yemen,12,2
2020-05-04,,Comoros,3,0
2020-05-04,,Tajikistan,230,3
2020-05-04,,Lesotho,0,0
2020-05-04,,Australia,6847,96
2020-05-04,,Canada,61957,4003
2020-05-04,,China,83966,4637
2020-05-04,,Denmark,198,0
2020-05-04,Alabama,US,8112,298
2020-05-04,Alaska,US,370,9
2020-05-04,American Samoa,US,0,0
2020-05-04,Arizona,US,8924,362
2020-05-04,Arkansas,US,3491,80
2020-05-04,California,US,55884,2278
2020-05-04,Colorado,US,16918,851
2020-05-04,Connecticut,US,29973,2556
2020-05-04,Delaware,US,5288,182
2020-05-04,Diamond Princess,US,49,0
2020-05-04,District of Columbia,US,5170,258
2020-05-04,Florida,US,36897,1399
2020-05-04,Georgia,US,29451,1246
2020-05-04,Grand Princess,US,103,3
2020-05-04,Guam,US,145,5
2020-05-04,Hawaii,US,621,17
2020-05-04,Idaho,US,2106,64
2020-05-04,Illinois,US,63777,2659
2020-05-04,Indiana,US,20507,1151
2020-05-04,Iowa,US,9703,188
2020-05-04,Kansas,US,5383,156
2020-05-04,Kentucky,US,5245,261
2020-05-04,Louisiana,US,29673,2064
2020-05-04,Maine,US,1205,57
2020-05-04,Maryland,US,26408,1317
2020-05-04,Massachusetts,US,69087,4090
2020-05-04,Michigan,US,43990,4139
2020-05-04,Minnesota,US,7234,427
2020-05-04,Mississippi,US,7877,310
2020-05-04,Missouri,US,8946,386
2020-05-04,Montana,US,457,16
2020-05-04,Nebraska,US,6037,78
2020-05-04,Nevada,US,5630,265
2020-05-04,New Hampshire,US,2588,86
2020-05-04,New Jersey,US,128269,7910
2020-05-04,New Mexico,US,4031,156
2020-05-04,New York,US,318953,24999
2020-05-04,North Carolina,US,11971,442
2020-05-04,North Dakota,US,1225,25
2020-05-04,Northern Mariana Islands,US,14,2
2020-05-04,Ohio,US,20474,1057
2020-05-04,Oklahoma,US,4044,238
2020-05-04,Oregon,US,2759,109
2020-05-04,Pennsylvania,US,52816,2838
2020-05-04,Puerto Rico,US,1843,97
2020-05-04,Rhode Island,US,9652,341
2020-05-04,South Carolina,US,6757,283
2020-05-04,South Dakota,US,2668,21
2020-05-04,Tennessee,US,13571,219
2020-05-04,Texas,US,32783,901
2020-05-04,Utah,US,5317,50
2020-05-04,Vermont,US,902,52
2020-05-04,Virgin Islands,US,66,4
2020-05-04,Virginia,US,19493,684
2020-05-04,Washington,US,15462,841
2020-05-04,West Virginia,US,1224,48
2020-05-04,Wisconsin,US,8236,340
2020-05-04,Wyoming,US,596,7
2020-05-05,,Afghanistan,3224,95
2020-05-05,,Albania,820,31
2020-05-05,,Algeria,4838,470
2020-05-05,,Andorra,751,46
2020-05-05,,Angola,36,2
2020-05-05,,Antigua and Barbuda,25,3
2020-05-05,,Argentina,5020,264
2020-05-05,,Armenia,2619,40
2020-05-05,Australian Capital Territory,Australia,107,3
2020-05-05,New South Wales,Australia,3042,44
2020-05-05,Northern Territory,Australia,29,0
2020-05-05,Queensland,Australia,1043,6
2020-05-05,South Australia,Australia,438,4
2020-05-05,Tasmania,Australia,225,13
2020-05-05,Victoria,Australia,1440,18
2020-05-05,Western Australia,Australia,551,9
2020-05-05,,Austria,15650,606
2020-05-05,,Azerbaijan,2060,26
2020-05-05,,Bahamas,89,11
2020-05-05,,Bahrain,3720,8
2020-05-05,,Bangladesh,10929,183
2020-05-05,,Barbados,82,7
2020-05-05,,Belarus,18350,107
2020-05-05,,Belgium,50509,8016
2020-05-05,,Benin,96,2
2020-05-05,,Bhutan,7,0
2020-05-05,,Bolivia,1802,86
2020-05-05,,Bosnia and Herzegovina,1946,79
2020-05-05,,Brazil,115455,7938
2020-05-05,,Brunei,138,1
2020-05-05,,Bulgaria,1704,80
2020-05-05,,Burkina Faso,688,48
2020-05-05,,Cabo Verde,186,2
2020-05-05,,Cambodia,122,0
2020-05-05,,Cameroon,2104,64
2020-05-05,Alberta,Canada,5893,106
2020-05-05,British Columbia,Canada,2232,121
2020-05-05,Grand Princess,Canada,13,0
2020-05-05,Manitoba,Canada,284,7
2020-05-05,New Brunswick,Canada,119,0
2020-05-05,Newfoundland and Labrador,Canada,259,3
2020-05-05,Nova Scotia,Canada,991,41
2020-05-05,Ontario,Canada,19468,1505
2020-05-05,Prince Edward Island,Canada,27,0
2020-05-05,Quebec,Canada,33425,2399
2020-05-05,Saskatchewan,Canada,487,7
2020-05-05,,Central African Republic,85,0
2020-05-05,,Chad,170,17
2020-05-05,,Chile,22016,275
2020-05-05,Anhui,China,991,6
2020-05-05,Beijing,China,593,9
2020-05-05,Chongqing,China,579,6
2020-05-05,Fujian,China,356,1
2020-05-05,Gansu,China,139,2
2020-05-05,Guangdong,China,1588,8
2020-05-05,Guangxi,China,254,2
2020-05-05,Guizhou,China,147,2
2020-05-05,Hainan,China,168,6
2020-05-05,Hebei,China,328,6
2020-05-05,Heilongjiang,China,944,13
2020-05-05,Henan,China,1276,22
2020-05-05,Hong Kong,China,1040,4
2020-05-05,Hubei,China,68128,4512
2020-05-05,Hunan,China,1019,4
2020-05-05,Inner Mongolia,China,201,1
2020-05-05,Jiangsu,China,653,0
2020-05-05,Jiangxi,China,937,1
2020-05-05,Jilin,China,112,1
2020-05-05,Liaoning,China,146,2
2020-05-05,Macau,China,45,0
2020-05-05,Ningxia,China,75,0
2020-05-05,Qinghai,China,18,0
2020-05-05,Shaanxi,China,308,3
2020-05-05,Shandong,China,788,7
2020-05-05,Shanghai,China,656,7
2020-05-05,Shanxi,China,198,0
2020-05-05,Sichuan,China,561,3
2020-05-05,Tianjin,China,190,3
2020-05-05,Tibet,China,1,0
2020-05-05,Xinjiang,China,76,3
2020-05-05,Yunnan,China,185,2
2020-05-05,Zhejiang,China,1268,1
2020-05-05,,Colombia,8613,378
2020-05-05,,Congo (Brazzaville),236,10
2020-05-05,,Congo (Kinshasa),705,34
2020-05-05,,Costa Rica,755,6
2020-05-05,,Cote d'Ivoire,1464,18
2020-05-05,,Croatia,2112,83
2020-05-05,,Diamond Princess,712,13
2020-05-05,,Cuba,1685,69
2020-05-05,,Cyprus,878,15
2020-05-05,,Czechia,7896,257
2020-05-05,Faroe Islands,Denmark,187,0
2020-05-05,Greenland,Denmark,11,0
2020-05-05,,Denmark,9821,503
2020-05-05,,Djibouti,1120,2
2020-05-05,,Dominican Republic,8480,354
2020-05-05,,Ecuador,31881,1569
2020-05-05,,Egypt,7201,452
2020-05-05,,El Salvador,587,14
2020-05-05,,Equatorial Guinea,315,3
2020-05-05,,Eritrea,39,0
2020-05-05,,Estonia,1711,55
2020-05-05,,Eswatini,119,1
2020-05-05,,Ethiopia,145,4
2020-05-05,,Fiji,18,0
2020-05-05,,Finland,5412,246
2020-05-05,French Guiana,France,133,1
2020-05-05,French Polynesia,France,60,0
2020-05-05,Guadeloupe,France,152,12
2020-05-05,Mayotte,France,739,9
2020-05-05,New Caledonia,France,18,0
2020-05-05,Reunion,France,424,0
2020-05-05,Saint Barthelemy,France,6,0
2020-05-05,St Martin,France,38,3
2020-05-05,Martinique,France,181,14
2020-05-05,,France,168935,25498
2020-05-05,,Gabon,397,6
2020-05-05,,Gambia,17,1
2020-05-05,,Georgia,604,9
2020-05-05,,Germany,167007,6993
2020-05-05,,Ghana,2719,18
2020-05-05,,Greece,2642,146
2020-05-05,,Guatemala,763,19
2020-05-05,,Guinea,1811,10
2020-05-05,,Guyana,93,10
2020-05-05,,Haiti,101,12
2020-05-05,,Holy See,11,0
2020-05-05,,Honduras,1270,93
2020-05-05,,Hungary,3065,363
2020-05-05,,Iceland,1799,10
2020-05-05,,India,49400,1693
2020-05-05,,Indonesia,12071,872
2020-05-05,,Iran,99970,6340
2020-05-05,,Iraq,2431,102
2020-05-05,,Ireland,21983,1339
2020-05-05,,Israel,16289,238
2020-05-05,,Italy,213013,29315
2020-05-05,,Jamaica,473,9
2020-05-05,,Japan,15253,556
2020-05-05,,Jordan,471,9
2020-05-05,,Kazakhstan,4205,29
2020-05-05,,Kenya,535,24
2020-05-05,,"Korea, South",10806,255
2020-05-05,,Kuwait,5804,40
2020-05-05,,Kyrgyzstan,843,11
2020-05-05,,Latvia,896,17
2020-05-05,,Lebanon,741,25
2020-05-05,,Liberia,170,20
2020-05-05,,Liechtenstein,82,1
2020-05-05,,Lithuania,1423,46
2020-05-05,,Luxembourg,3840,96
2020-05-05,,Madagascar,151,0
2020-05-05,,Malaysia,6383,106
2020-05-05,,Maldives,573,2
2020-05-05,,Malta,482,5
2020-05-05,,Mauritania,8,1
2020-05-05,,Mauritius,332,10
2020-05-05,,Mexico,26025,2507
2020-05-05,,Moldova,4363,136
2020-05-05,,Monaco,95,4
2020-05-05,,Mongolia,41,0
2020-05-05,,Montenegro,324,8
2020-05-05,,Morocco,5219,181
2020-05-05,,Namibia,16,0
2020-05-05,,Nepal,82,0
2020-05-05,Aruba,Netherlands,101,2
2020-05-05,Curacao,Netherlands,16,1
2020-05-05,Sint Maarten,Netherlands,76,14
2020-05-05,,Netherlands,41087,5168
2020-05-05,,New Zealand,1488,21
2020-05-05,,Nicaragua,16,5
2020-05-05,,Niger,763,38
2020-05-05,,Nigeria,2950,98
2020-05-05,,North Macedonia,1526,86
2020-05-05,,Norway,7955,215
2020-05-05,,Oman,2735,13
2020-05-05,,Pakistan,22049,514
2020-05-05,,Panama,7523,210
2020-05-05,,Papua New Guinea,8,0
2020-05-05,,Paraguay,431,10
2020-05-05,,Peru,51189,1444
2020-05-05,,Philippines,9684,637
2020-05-05,,Poland,14431,716
2020-05-05,,Portugal,25702,1074
2020-05-05,,Qatar,17142,12
2020-05-05,,Romania,13837,841
2020-05-05,,Russia,155370,1451
2020-05-05,,Rwanda,261,0
2020-05-05,,Saint Lucia,18,0
2020-05-05,,Saint Vincent and the Grenadines,17,0
2020-05-05,,San Marino,589,41
2020-05-05,,Saudi Arabia,30251,200
2020-05-05,,Senegal,1329,11
2020-05-05,,Serbia,9677,200
2020-05-05,,Seychelles,11,0
2020-05-05,,Singapore,19410,18
2020-05-05,,Slovakia,1421,25
2020-05-05,,Slovenia,1445,98
2020-05-05,,Somalia,835,38
2020-05-05,,South Africa,7572,148
2020-05-05,,Spain,219329,25613
2020-05-05,,Sri Lanka,771,9
2020-05-05,,Sudan,778,45
2020-05-05,,Suriname,10,1
2020-05-05,,Sweden,23216,2854
2020-05-05,,Switzerland,30009,1795
2020-05-05,,Taiwan*,438,6
2020-05-05,,Tanzania,480,16
2020-05-05,,Thailand,2988,54
2020-05-05,,Togo,128,9
2020-05-05,,Trinidad and Tobago,116,8
2020-05-05,,Tunisia,1022,43
2020-05-05,,Turkey,129491,3520
2020-05-05,,Uganda,98,0
2020-05-05,,Ukraine,12697,316
2020-05-05,,United Arab Emirates,15192,146
2020-05-05,Bermuda,United Kingdom,115,7
2020-05-05,Cayman Islands,United Kingdom,78,1
2020-05-05,Channel Islands,United Kingdom,545,40
2020-05-05,Gibraltar,United Kingdom,144,0
2020-05-05,Isle of Man,United Kingdom,326,23
2020-05-05,Montserrat,United Kingdom,11,1
2020-05-05,,United Kingdom,194990,29427
2020-05-05,,Uruguay,670,17
2020-05-05,,US,1204351,71064
2020-05-05,,Uzbekistan,2207,10
2020-05-05,,Venezuela,361,10
2020-05-05,,Vietnam,271,0
2020-05-05,,Zambia,138,3
2020-05-05,,Zimbabwe,34,4
2020-05-05,Diamond Princess,Canada,1,1
2020-05-05,,Dominica,16,0
2020-05-05,,Grenada,21,0
2020-05-05,,Mozambique,81,0
2020-05-05,,Syria,44,3
2020-05-05,,Timor-Leste,24,0
2020-05-05,,Belize,18,2
2020-05-05,,Laos,19,0
2020-05-05,,Libya,63,3
2020-05-05,,West Bank and Gaza,371,2
2020-05-05,,Guinea-Bissau,413,1
2020-05-05,,Mali,612,32
2020-05-05,,Saint Kitts and Nevis,15,0
2020-05-05,Northwest Territories,Canada,5,0
2020-05-05,Yukon,Canada,11,0
2020-05-05,,Kosovo,856,26
2020-05-05,,Burma,161,6
2020-05-05,Anguilla,United Kingdom,3,0
2020-05-05,British Virgin Islands,United Kingdom,6,1
2020-05-05,Turks and Caicos Islands,United Kingdom,12,1
2020-05-05,,MS Zaandam,9,2
2020-05-05,,Botswana,23,1
