province_state,county,inflection_result,inflection_date,slope_max,trust_index
Missouri,Barry,-1,,,
Missouri,Barton,-1,,,
Missouri,Bates,-1,,,
Missouri,Benton,-1,,,
Missouri,Bollinger,-1,,,
Missouri,Boone,-1,,,
Missouri,Buchanan,-1,,,
Missouri,Butler,-1,,,
Missouri,Caldwell,-1,,,
Missouri,Callaway,-1,,,
Missouri,Camden,-1,,,
Missouri,Cape Girardeau,-1,,,
Missouri,Carroll,-1,,,
Missouri,Carter,-1,,,
Missouri,Cass,-1,,,
Missouri,Cedar,-1,,,
Missouri,Chariton,-1,,,
Missouri,Christian,-1,,,
Missouri,Clark,-1,,,
Missouri,Clay,-1,,,
Missouri,Clinton,-1,,,
Missouri,Cole,-1,,,
Missouri,Cooper,-1,,,
Missouri,Crawford,-1,,,
Missouri,Dade,-1,,,
Missouri,Dallas,-1,,,
Missouri,Daviess,-1,,,
Missouri,DeKalb,-1,,,
Missouri,Dent,-1,,,
Missouri,Douglas,-1,,,
Missouri,Dunklin,-1,,,
Missouri,Franklin,1,2020-04-30,1.2000000000000002,0.2
Missouri,Gasconade,-1,,,
Missouri,Gentry,-1,,,
Missouri,Greene,-1,,,
Missouri,Grundy,-1,,,
Missouri,Harrison,-1,,,
Missouri,Henry,-1,,,
Missouri,Hickory,-1,,,
Missouri,Holt,-1,,,
Missouri,Howard,-1,,,
Missouri,Howell,-1,,,
Missouri,Iron,-1,,,
Missouri,Jackson,1,2020-04-17,0.9,1.0
Missouri,Jasper,-1,,,
Missouri,Jefferson,0,,,
Missouri,Johnson,-1,,,
Missouri,Knox,-1,,,
Missouri,Laclede,-1,,,
Missouri,Lafayette,-1,,,
Missouri,Lawrence,-1,,,
Missouri,Lewis,-1,,,
Missouri,Lincoln,1,2020-04-27,8.0,0.5
Missouri,Linn,-1,,,
Missouri,Livingston,-1,,,
Missouri,McDonald,-1,,,
Missouri,Macon,-1,,,
Missouri,Madison,-1,,,
Missouri,Maries,-1,,,
Missouri,Marion,-1,,,
Missouri,Mercer,-1,,,
Missouri,Miller,-1,,,
Missouri,Mississippi,-1,,,
Missouri,Moniteau,-1,,,
Missouri,Monroe,-1,,,
Missouri,Montgomery,-1,,,
Missouri,Morgan,-1,,,
Missouri,New Madrid,-1,,,
Missouri,Newton,-1,,,
Missouri,Nodaway,-1,,,
Missouri,Oregon,-1,,,
Missouri,Osage,-1,,,
Missouri,Ozark,-1,,,
Missouri,Pemiscot,-1,,,
Missouri,Perry,-1,,,
Missouri,Pettis,-1,,,
Missouri,Phelps,-1,,,
Missouri,Pike,-1,,,
Missouri,Platte,-1,,,
Missouri,Polk,-1,,,
Missouri,Pulaski,-1,,,
Missouri,Putnam,-1,,,
Missouri,Ralls,-1,,,
Missouri,Randolph,-1,,,
Missouri,Ray,-1,,,
Missouri,Reynolds,-1,,,
Missouri,Ripley,-1,,,
Missouri,St. Charles,0,,,
Missouri,St. Clair,-1,,,
Missouri,Ste. Genevieve,-1,,,
Missouri,St. Francois,-1,,,
Missouri,St. Louis,1,2020-04-25,9.600000000000001,0.7
Missouri,Saline,-1,,,
Missouri,Schuyler,-1,,,
Missouri,Scotland,-1,,,
Missouri,Scott,-1,,,
Missouri,Shannon,-1,,,
Missouri,Shelby,-1,,,
Missouri,Stoddard,-1,,,
Missouri,Stone,-1,,,
Missouri,Sullivan,-1,,,
Missouri,Taney,-1,,,
Missouri,Texas,-1,,,
Missouri,Vernon,-1,,,
Missouri,Warren,-1,,,
Missouri,Washington,-1,,,
Missouri,Wayne,-1,,,
Missouri,Webster,-1,,,
Missouri,Worth,-1,,,
Missouri,Wright,-1,,,
Missouri,St. Louis City,1,2020-04-23,4.2,0.9
Missouri,Kansas City,1,2020-04-10,1.8,1.0
Missouri,Out of MO,-1,,,
Montana,Beaverhead,-1,,,
Montana,Big Horn,-1,,,
Montana,Blaine,-1,,,
Montana,Broadwater,-1,,,
Montana,Carbon,-1,,,
Montana,Carter,-1,,,
Montana,Cascade,-1,,,
Montana,Chouteau,-1,,,
Montana,Custer,-1,,,
Montana,Daniels,-1,,,
Montana,Dawson,-1,,,
Montana,Deer Lodge,-1,,,
Montana,Fallon,-1,,,
Montana,Fergus,-1,,,
Montana,Flathead,-1,,,
Montana,Gallatin,-1,,,
Montana,Garfield,-1,,,
Montana,Glacier,-1,,,
Montana,Golden Valley,-1,,,
Montana,Granite,-1,,,
Montana,Hill,-1,,,
Montana,Jefferson,-1,,,
Montana,Judith Basin,-1,,,
Montana,Lake,-1,,,
Montana,Lewis and Clark,-1,,,
Montana,Liberty,-1,,,
Montana,Lincoln,-1,,,
Montana,McCone,-1,,,
Montana,Madison,-1,,,
Montana,Meagher,-1,,,
Montana,Mineral,-1,,,
Montana,Missoula,-1,,,
Montana,Musselshell,-1,,,
Montana,Park,-1,,,
Montana,Petroleum,-1,,,
Montana,Phillips,-1,,,
Montana,Pondera,-1,,,
Montana,Powder River,-1,,,
Montana,Powell,-1,,,
Montana,Prairie,-1,,,
Montana,Ravalli,-1,,,
Montana,Richland,-1,,,
Montana,Roosevelt,-1,,,
Montana,Rosebud,-1,,,
Montana,Sanders,-1,,,
Montana,Sheridan,-1,,,
Montana,Silver Bow,-1,,,
Montana,Stillwater,-1,,,
Montana,Sweet Grass,-1,,,
Montana,Teton,-1,,,
Montana,Toole,-1,,,
Montana,Treasure,-1,,,
Montana,Valley,-1,,,
Montana,Wheatland,-1,,,
Montana,Wibaux,-1,,,
Montana,Yellowstone,-1,,,
Montana,Out of MT,-1,,,
Nebraska,Adams,-1,,,
Nebraska,Antelope,-1,,,
Nebraska,Arthur,-1,,,
Nebraska,Banner,-1,,,
Nebraska,Blaine,-1,,,
Nebraska,Boone,-1,,,
Nebraska,Box Butte,-1,,,
Nebraska,Boyd,-1,,,
Nebraska,Brown,-1,,,
Nebraska,Buffalo,-1,,,
Nebraska,Burt,-1,,,
Nebraska,Butler,-1,,,
Nebraska,Cass,-1,,,
Nebraska,Cedar,-1,,,
Nebraska,Chase,-1,,,
Nebraska,Cherry,-1,,,
Nebraska,Cheyenne,-1,,,
Nebraska,Clay,-1,,,
Nebraska,Colfax,-1,,,
Nebraska,Cuming,-1,,,
Nebraska,Custer,-1,,,
Nebraska,Dakota,-1,,,
Nebraska,Dawes,-1,,,
Nebraska,Dawson,-1,,,
Nebraska,Deuel,-1,,,
Nebraska,Dixon,-1,,,
Nebraska,Dodge,-1,,,
Nebraska,Douglas,1,2020-05-01,1.2000000000000002,0.1
Nebraska,Dundy,-1,,,
Nebraska,Fillmore,-1,,,
Nebraska,Franklin,-1,,,
Nebraska,Frontier,-1,,,
Nebraska,Furnas,-1,,,
Nebraska,Gage,-1,,,
Nebraska,Garden,-1,,,
Nebraska,Garfield,-1,,,
Nebraska,Gosper,-1,,,
Nebraska,Grant,-1,,,
Nebraska,Greeley,-1,,,
Nebraska,Hall,1,2020-05-01,4.800000000000001,0.1
Nebraska,Hamilton,-1,,,
Nebraska,Harlan,-1,,,
Nebraska,Hayes,-1,,,
Nebraska,Hitchcock,-1,,,
Nebraska,Holt,-1,,,
Nebraska,Hooker,-1,,,
Nebraska,Howard,-1,,,
Nebraska,Jefferson,-1,,,
Nebraska,Johnson,-1,,,
Nebraska,Kearney,-1,,,
Nebraska,Keith,-1,,,
Nebraska,Keya Paha,-1,,,
Nebraska,Kimball,-1,,,
Nebraska,Knox,-1,,,
Nebraska,Lancaster,-1,,,
Nebraska,Lincoln,-1,,,
Nebraska,Logan,-1,,,
Nebraska,Loup,-1,,,
Nebraska,McPherson,-1,,,
Nebraska,Madison,-1,,,
Nebraska,Merrick,-1,,,
Nebraska,Morrill,-1,,,
Nebraska,Nance,-1,,,
Nebraska,Nemaha,-1,,,
Nebraska,Nuckolls,-1,,,
Nebraska,Otoe,-1,,,
Nebraska,Pawnee,-1,,,
Nebraska,Perkins,-1,,,
Nebraska,Phelps,-1,,,
Nebraska,Pierce,-1,,,
Nebraska,Platte,-1,,,
Nebraska,Polk,-1,,,
Nebraska,Red Willow,-1,,,
Nebraska,Richardson,-1,,,
Nebraska,Rock,-1,,,
Nebraska,Saline,-1,,,
Nebraska,Sarpy,-1,,,
Nebraska,Saunders,-1,,,
Nebraska,Scotts Bluff,-1,,,
Nebraska,Seward,-1,,,
Nebraska,Sheridan,-1,,,
Nebraska,Sherman,-1,,,
Nebraska,Sioux,-1,,,
Nebraska,Stanton,-1,,,
Nebraska,Thayer,-1,,,
Nebraska,Thomas,-1,,,
Nebraska,Thurston,-1,,,
Nebraska,Valley,-1,,,
Nebraska,Washington,-1,,,
Nebraska,Wayne,-1,,,
Nebraska,Webster,-1,,,
Nebraska,Wheeler,-1,,,
Nebraska,York,-1,,,
Nebraska,Out of NE,-1,,,
Nevada,Churchill,-1,,,
Nevada,Clark,1,2020-04-14,8.8,1.0
Nevada,Douglas,-1,,,
Nevada,Elko,-1,,,
Nevada,Esmeralda,-1,,,
Nevada,Eureka,-1,,,
Nevada,Humboldt,-1,,,
Nevada,Lander,-1,,,
Nevada,Lincoln,-1,,,
Nevada,Lyon,-1,,,
Nevada,Mineral,-1,,,
Nevada,Nye,-1,,,
Nevada,Pershing,-1,,,
Nevada,Storey,-1,,,
Nevada,Washoe,1,2020-04-26,2.3000000000000003,0.6
Nevada,White Pine,-1,,,
Nevada,Carson City,-1,,,
Nevada,Out of NV,-1,,,
New Hampshire,Belknap,-1,,,
New Hampshire,Carroll,-1,,,
New Hampshire,Cheshire,-1,,,
New Hampshire,Coos,-1,,,
New Hampshire,Grafton,-1,,,
New Hampshire,Hillsborough,1,2020-05-01,8.700000000000001,0.1
New Hampshire,Merrimack,-1,,,
New Hampshire,Rockingham,1,2020-05-01,4.5,0.1
New Hampshire,Strafford,-1,,,
New Hampshire,Sullivan,-1,,,
New Hampshire,Out of NH,-1,,,
New Jersey,Atlantic,1,2020-05-01,3.6,0.1
New Jersey,Bergen,1,2020-05-01,58.800000000000004,0.1
New Jersey,Burlington,1,2020-05-01,11.600000000000001,0.1
New Jersey,Camden,0,,,
New Jersey,Cape May,1,2020-04-13,1.6,1.0
New Jersey,Cumberland,0,,,
New Jersey,Essex,1,2020-04-24,62.900000000000006,0.8
New Jersey,Gloucester,1,2020-05-01,3.8000000000000003,0.1
New Jersey,Hudson,1,2020-04-20,68.60000000000001,1.0
New Jersey,Hunterdon,0,,,
New Jersey,Mercer,1,2020-04-25,15.5,0.7
New Jersey,Middlesex,1,2020-04-30,33.4,0.2
New Jersey,Monmouth,1,2020-04-17,20.3,1.0
New Jersey,Morris,1,2020-04-24,19.700000000000003,0.8
New Jersey,Ocean,1,2020-05-01,23.5,0.1
New Jersey,Passaic,1,2020-05-01,42.0,0.1
New Jersey,Salem,1,2020-04-30,1.0,0.2
New Jersey,Somerset,1,2020-04-18,14.4,1.0
New Jersey,Sussex,1,2020-04-25,6.2,0.7
New Jersey,Union,1,2020-04-24,43.800000000000004,0.8
New Jersey,Warren,1,2020-04-30,4.800000000000001,0.2
New Jersey,Out of NJ,-1,,,
New Mexico,Bernalillo,1,2020-04-24,2.5,0.8
New Mexico,Catron,-1,,,
New Mexico,Chaves,-1,,,
New Mexico,Cibola,-1,,,
New Mexico,Colfax,-1,,,
New Mexico,Curry,-1,,,
New Mexico,De Baca,-1,,,
New Mexico,Dona Ana,-1,,,
New Mexico,Eddy,-1,,,
New Mexico,Grant,-1,,,
New Mexico,Guadalupe,-1,,,
New Mexico,Harding,-1,,,
New Mexico,Hidalgo,-1,,,
New Mexico,Lea,-1,,,
New Mexico,Lincoln,-1,,,
New Mexico,Los Alamos,-1,,,
New Mexico,Luna,-1,,,
New Mexico,McKinley,1,2020-05-01,2.0,0.1
New Mexico,Mora,-1,,,
New Mexico,Otero,-1,,,
New Mexico,Quay,-1,,,
New Mexico,Rio Arriba,-1,,,
New Mexico,Roosevelt,-1,,,
New Mexico,Sandoval,0,,,
New Mexico,San Juan,0,,,
New Mexico,San Miguel,-1,,,
New Mexico,Santa Fe,-1,,,
New Mexico,Sierra,-1,,,
New Mexico,Socorro,-1,,,
New Mexico,Taos,-1,,,
New Mexico,Torrance,-1,,,
New Mexico,Union,-1,,,
New Mexico,Valencia,-1,,,
New Mexico,Out of NM,-1,,,
New York,Albany,1,2020-04-24,2.5,0.8
New York,Allegany,-1,,,
New York,Bronx,-1,,,
New York,Broome,1,2020-04-24,1.8,0.8
New York,Cattaraugus,-1,,,
New York,Cayuga,-1,,,
New York,Chautauqua,-1,,,
New York,Chemung,-1,,,
New York,Chenango,-1,,,
New York,Clinton,-1,,,
New York,Columbia,1,2020-04-13,1.0,1.0
New York,Cortland,-1,,,
New York,Delaware,-1,,,
New York,Dutchess,1,2020-04-19,2.7,1.0
New York,Erie,1,2020-05-01,17.7,0.1
New York,Essex,-1,,,
New York,Franklin,-1,,,
New York,Fulton,-1,,,
New York,Genesee,-1,,,
New York,Greene,-1,,,
New York,Hamilton,-1,,,
New York,Herkimer,-1,,,
New York,Jefferson,-1,,,
New York,Kings,-1,,,
New York,Lewis,-1,,,
New York,Livingston,-1,,,
New York,Madison,-1,,,
New York,Monroe,1,2020-04-24,6.0,0.8
New York,Montgomery,-1,,,
New York,Nassau,1,2020-04-09,128.0,1.0
New York,New York,1,2020-04-08,772.2,1.0
New York,Niagara,1,2020-04-22,2.1,1.0
New York,Oneida,1,2020-04-26,1.2000000000000002,0.6
New York,Onondaga,1,2020-05-01,2.0,0.1
New York,Ontario,-1,,,
New York,Orange,1,2020-04-08,17.400000000000002,1.0
New York,Orleans,1,2020-04-25,1.8,0.7
New York,Oswego,-1,,,
New York,Otsego,-1,,,
New York,Putnam,-1,,,
New York,Queens,-1,,,
New York,Rensselaer,1,2020-04-24,1.4000000000000001,0.8
New York,Richmond,-1,,,
New York,Rockland,1,2020-04-16,29.5,1.0
New York,St. Lawrence,-1,,,
New York,Saratoga,1,2020-04-25,1.2000000000000002,0.7
New York,Schenectady,1,2020-04-28,2.1,0.4
New York,Schoharie,-1,,,
New York,Schuyler,-1,,,
New York,Seneca,-1,,,
New York,Steuben,1,2020-04-15,2.6,1.0
New York,Suffolk,1,2020-04-22,66.10000000000001,1.0
New York,Sullivan,1,2020-04-29,1.4000000000000001,0.3
New York,Tioga,1,2020-04-30,1.4000000000000001,0.2
New York,Tompkins,-1,,,
New York,Ulster,0,,,
New York,Warren,-1,,,
New York,Washington,-1,,,
New York,Wayne,-1,,,
New York,Westchester,1,2020-04-09,65.60000000000001,1.0
New York,Wyoming,-1,,,
New York,Yates,-1,,,
New York,Out of NY,-1,,,
North Carolina,Alamance,-1,,,
North Carolina,Alexander,-1,,,
North Carolina,Alleghany,-1,,,
North Carolina,Anson,-1,,,
North Carolina,Ashe,-1,,,
North Carolina,Avery,-1,,,
North Carolina,Beaufort,-1,,,
North Carolina,Bertie,-1,,,
North Carolina,Bladen,-1,,,
North Carolina,Brunswick,-1,,,
North Carolina,Buncombe,-1,,,
North Carolina,Burke,-1,,,
North Carolina,Cabarrus,1,2020-04-21,0.9,1.0
North Carolina,Caldwell,-1,,,
North Carolina,Camden,-1,,,
North Carolina,Carteret,-1,,,
North Carolina,Caswell,-1,,,
North Carolina,Catawba,-1,,,
North Carolina,Chatham,-1,,,
North Carolina,Cherokee,-1,,,
North Carolina,Chowan,-1,,,
North Carolina,Clay,-1,,,
North Carolina,Cleveland,-1,,,
North Carolina,Columbus,1,2020-04-28,0.9,0.4
North Carolina,Craven,-1,,,
North Carolina,Cumberland,-1,,,
North Carolina,Currituck,-1,,,
North Carolina,Dare,-1,,,
North Carolina,Davidson,-1,,,
North Carolina,Davie,-1,,,
North Carolina,Duplin,-1,,,
North Carolina,Durham,1,2020-04-26,2.0,0.6
North Carolina,Edgecombe,-1,,,
North Carolina,Forsyth,-1,,,
North Carolina,Franklin,1,2020-04-30,2.4000000000000004,0.2
North Carolina,Gaston,-1,,,
North Carolina,Gates,-1,,,
North Carolina,Graham,-1,,,
North Carolina,Granville,-1,,,
North Carolina,Greene,-1,,,
North Carolina,Guilford,1,2020-05-01,2.3000000000000003,0.1
North Carolina,Halifax,-1,,,
North Carolina,Harnett,-1,,,
North Carolina,Haywood,-1,,,
North Carolina,Henderson,1,2020-05-01,1.8,0.1
North Carolina,Hertford,-1,,,
North Carolina,Hoke,-1,,,
North Carolina,Hyde,-1,,,
North Carolina,Iredell,-1,,,
North Carolina,Jackson,-1,,,
North Carolina,Johnston,1,2020-04-17,1.3,1.0
North Carolina,Jones,-1,,,
North Carolina,Lee,-1,,,
North Carolina,Lenoir,-1,,,
North Carolina,Lincoln,-1,,,
North Carolina,McDowell,-1,,,
North Carolina,Macon,-1,,,
North Carolina,Madison,-1,,,
North Carolina,Martin,-1,,,
North Carolina,Mecklenburg,1,2020-04-21,3.6,1.0
North Carolina,Mitchell,-1,,,
North Carolina,Montgomery,-1,,,
North Carolina,Moore,-1,,,
North Carolina,Nash,-1,,,
North Carolina,New Hanover,-1,,,
North Carolina,Northampton,-1,,,
North Carolina,Onslow,-1,,,
North Carolina,Orange,1,2020-04-25,1.5000000000000002,0.7
North Carolina,Pamlico,-1,,,
North Carolina,Pasquotank,-1,,,
North Carolina,Pender,-1,,,
North Carolina,Perquimans,-1,,,
North Carolina,Person,-1,,,
North Carolina,Pitt,-1,,,
North Carolina,Polk,-1,,,
North Carolina,Randolph,-1,,,
North Carolina,Richmond,-1,,,
North Carolina,Robeson,-1,,,
North Carolina,Rockingham,-1,,,
North Carolina,Rowan,1,2020-04-17,2.3000000000000003,1.0
North Carolina,Rutherford,-1,,,
North Carolina,Sampson,-1,,,
North Carolina,Scotland,-1,,,
North Carolina,Stanly,-1,,,
North Carolina,Stokes,-1,,,
North Carolina,Surry,-1,,,
North Carolina,Swain,-1,,,
North Carolina,Transylvania,-1,,,
North Carolina,Tyrrell,-1,,,
North Carolina,Union,1,2020-04-21,0.9,1.0
North Carolina,Vance,-1,,,
North Carolina,Wake,1,2020-04-21,1.6,1.0
North Carolina,Warren,-1,,,
North Carolina,Washington,-1,,,
North Carolina,Watauga,-1,,,
North Carolina,Wayne,1,2020-04-17,1.0,1.0
North Carolina,Wilkes,-1,,,
North Carolina,Wilson,-1,,,
North Carolina,Yadkin,-1,,,
North Carolina,Yancey,-1,,,
North Carolina,Out of NC,-1,,,
North Dakota,Adams,-1,,,
North Dakota,Barnes,-1,,,
North Dakota,Benson,-1,,,
North Dakota,Billings,-1,,,
North Dakota,Bottineau,-1,,,
North Dakota,Bowman,-1,,,
North Dakota,Burke,-1,,,
North Dakota,Burleigh,-1,,,
North Dakota,Cass,1,2020-04-23,1.7000000000000002,0.9
North Dakota,Cavalier,-1,,,
North Dakota,Dickey,-1,,,
North Dakota,Divide,-1,,,
North Dakota,Dunn,-1,,,
North Dakota,Eddy,-1,,,
North Dakota,Emmons,-1,,,
North Dakota,Foster,-1,,,
North Dakota,Golden Valley,-1,,,
North Dakota,Grand Forks,-1,,,
North Dakota,Grant,-1,,,
North Dakota,Griggs,-1,,,
North Dakota,Hettinger,-1,,,
North Dakota,Kidder,-1,,,
North Dakota,LaMoure,-1,,,
North Dakota,Logan,-1,,,
North Dakota,McHenry,-1,,,
North Dakota,McIntosh,-1,,,
North Dakota,McKenzie,-1,,,
North Dakota,McLean,-1,,,
North Dakota,Mercer,-1,,,
North Dakota,Morton,-1,,,
North Dakota,Mountrail,-1,,,
North Dakota,Nelson,-1,,,
North Dakota,Oliver,-1,,,
North Dakota,Pembina,-1,,,
North Dakota,Pierce,-1,,,
North Dakota,Ramsey,-1,,,
North Dakota,Ransom,-1,,,
North Dakota,Renville,-1,,,
North Dakota,Richland,-1,,,
North Dakota,Rolette,-1,,,
North Dakota,Sargent,-1,,,
North Dakota,Sheridan,-1,,,
North Dakota,Sioux,-1,,,
North Dakota,Slope,-1,,,
North Dakota,Stark,-1,,,
North Dakota,Steele,-1,,,
North Dakota,Stutsman,-1,,,
North Dakota,Towner,-1,,,
North Dakota,Traill,-1,,,
North Dakota,Walsh,-1,,,
North Dakota,Ward,-1,,,
North Dakota,Wells,-1,,,
North Dakota,Williams,-1,,,
North Dakota,Out of ND,-1,,,
Ohio,Adams,-1,,,
Ohio,Allen,1,2020-04-18,1.9000000000000001,1.0
Ohio,Ashland,-1,,,
Ohio,Ashtabula,1,2020-04-30,1.4000000000000001,0.2
Ohio,Athens,-1,,,
Ohio,Auglaize,-1,,,
Ohio,Belmont,-1,,,
Ohio,Brown,-1,,,
Ohio,Butler,-1,,,
Ohio,Carroll,-1,,,
Ohio,Champaign,-1,,,
Ohio,Clark,-1,,,
Ohio,Clermont,-1,,,
Ohio,Clinton,-1,,,
Ohio,Columbiana,1,2020-04-29,1.3,0.3
Ohio,Coshocton,-1,,,
Ohio,Crawford,-1,,,
Ohio,Cuyahoga,1,2020-04-24,9.1,0.8
Ohio,Darke,1,2020-04-07,1.4000000000000001,1.0
Ohio,Defiance,-1,,,
Ohio,Delaware,-1,,,
Ohio,Erie,-1,,,
Ohio,Fairfield,-1,,,
Ohio,Fayette,-1,,,
Ohio,Franklin,1,2020-04-30,5.4,0.2
Ohio,Fulton,-1,,,
Ohio,Gallia,-1,,,
Ohio,Geauga,1,2020-04-21,1.5,1.0
Ohio,Greene,-1,,,
Ohio,Guernsey,-1,,,
Ohio,Hamilton,1,2020-05-01,5.1000000000000005,0.1
Ohio,Hancock,-1,,,
Ohio,Hardin,-1,,,
Ohio,Harrison,-1,,,
Ohio,Henry,-1,,,
Ohio,Highland,-1,,,
Ohio,Hocking,-1,,,
Ohio,Holmes,-1,,,
Ohio,Huron,-1,,,
Ohio,Jackson,-1,,,
Ohio,Jefferson,-1,,,
Ohio,Knox,-1,,,
Ohio,Lake,-1,,,
Ohio,Lawrence,-1,,,
Ohio,Licking,-1,,,
Ohio,Logan,-1,,,
Ohio,Lorain,0,,,
Ohio,Lucas,1,2020-04-30,16.900000000000002,0.2
Ohio,Madison,-1,,,
Ohio,Mahoning,1,2020-05-01,4.7,0.1
Ohio,Marion,-1,,,
Ohio,Medina,1,2020-04-11,0.9,1.0
Ohio,Meigs,-1,,,
Ohio,Mercer,-1,,,
Ohio,Miami,1,2020-04-16,2.0,1.0
Ohio,Monroe,-1,,,
Ohio,Montgomery,1,2020-04-14,1.0,1.0
Ohio,Morgan,-1,,,
Ohio,Morrow,-1,,,
Ohio,Muskingum,-1,,,
Ohio,Noble,-1,,,
Ohio,Ottawa,-1,,,
Ohio,Paulding,-1,,,
Ohio,Perry,-1,,,
Ohio,Pickaway,1,2020-05-01,4.800000000000001,0.1
Ohio,Pike,-1,,,
Ohio,Portage,1,2020-04-10,2.5,1.0
Ohio,Preble,-1,,,
Ohio,Putnam,-1,,,
Ohio,Richland,-1,,,
Ohio,Ross,-1,,,
Ohio,Sandusky,-1,,,
Ohio,Scioto,-1,,,
Ohio,Seneca,-1,,,
Ohio,Shelby,-1,,,
Ohio,Stark,1,2020-05-01,4.6000000000000005,0.1
Ohio,Summit,1,2020-04-29,3.3000000000000003,0.3
Ohio,Trumbull,1,2020-04-29,1.7000000000000002,0.3
Ohio,Tuscarawas,-1,,,
Ohio,Union,-1,,,
Ohio,Van Wert,-1,,,
Ohio,Vinton,-1,,,
Ohio,Warren,1,2020-04-19,1.6,1.0
Ohio,Washington,1,2020-04-16,1.1,1.0
Ohio,Wayne,0,,,
Ohio,Williams,-1,,,
Ohio,Wood,1,2020-04-20,1.7000000000000002,1.0
Ohio,Wyandot,-1,,,
Ohio,Out of OH,-1,,,
Oklahoma,Adair,-1,,,
Oklahoma,Alfalfa,-1,,,
Oklahoma,Atoka,-1,,,
Oklahoma,Beaver,-1,,,
Oklahoma,Beckham,-1,,,
Oklahoma,Blaine,-1,,,
Oklahoma,Bryan,-1,,,
Oklahoma,Caddo,-1,,,
Oklahoma,Canadian,-1,,,
Oklahoma,Carter,-1,,,
Oklahoma,Cherokee,-1,,,
Oklahoma,Choctaw,-1,,,
Oklahoma,Cimarron,-1,,,
Oklahoma,Cleveland,1,2020-04-06,1.4000000000000001,1.0
Oklahoma,Coal,-1,,,
Oklahoma,Comanche,-1,,,
Oklahoma,Cotton,-1,,,
Oklahoma,Craig,-1,,,
Oklahoma,Creek,-1,,,
Oklahoma,Custer,-1,,,
Oklahoma,Delaware,1,2020-04-22,1.8,1.0
Oklahoma,Dewey,-1,,,
Oklahoma,Ellis,-1,,,
Oklahoma,Garfield,-1,,,
Oklahoma,Garvin,-1,,,
Oklahoma,Grady,-1,,,
Oklahoma,Grant,-1,,,
Oklahoma,Greer,-1,,,
Oklahoma,Harmon,-1,,,
Oklahoma,Harper,-1,,,
Oklahoma,Haskell,-1,,,
Oklahoma,Hughes,-1,,,
Oklahoma,Jackson,-1,,,
Oklahoma,Jefferson,-1,,,
Oklahoma,Johnston,-1,,,
Oklahoma,Kay,-1,,,
Oklahoma,Kingfisher,-1,,,
Oklahoma,Kiowa,-1,,,
Oklahoma,Latimer,-1,,,
Oklahoma,Le Flore,-1,,,
Oklahoma,Lincoln,-1,,,
Oklahoma,Logan,-1,,,
Oklahoma,Love,-1,,,
Oklahoma,McClain,-1,,,
Oklahoma,McCurtain,-1,,,
Oklahoma,McIntosh,-1,,,
Oklahoma,Major,-1,,,
Oklahoma,Marshall,-1,,,
Oklahoma,Mayes,-1,,,
Oklahoma,Murray,-1,,,
Oklahoma,Muskogee,-1,,,
Oklahoma,Noble,-1,,,
Oklahoma,Nowata,-1,,,
Oklahoma,Okfuskee,-1,,,
Oklahoma,Oklahoma,1,2020-04-02,1.8,1.0
Oklahoma,Okmulgee,-1,,,
Oklahoma,Osage,-1,,,
Oklahoma,Ottawa,-1,,,
Oklahoma,Pawnee,-1,,,
Oklahoma,Payne,-1,,,
Oklahoma,Pittsburg,-1,,,
Oklahoma,Pontotoc,-1,,,
Oklahoma,Pottawatomie,-1,,,
Oklahoma,Pushmataha,-1,,,
Oklahoma,Roger Mills,-1,,,
Oklahoma,Rogers,-1,,,
Oklahoma,Seminole,-1,,,
Oklahoma,Sequoyah,-1,,,
Oklahoma,Stephens,-1,,,
Oklahoma,Texas,-1,,,
Oklahoma,Tillman,-1,,,
Oklahoma,Tulsa,1,2020-04-09,2.4000000000000004,1.0
Oklahoma,Wagoner,1,2020-04-22,1.4000000000000001,1.0
Oklahoma,Washington,1,2020-04-23,1.9000000000000001,0.9
Oklahoma,Washita,-1,,,
Oklahoma,Woods,-1,,,
Oklahoma,Woodward,-1,,,
Oklahoma,Out of OK,-1,,,
Oregon,Baker,-1,,,
Oregon,Benton,-1,,,
Oregon,Clackamas,-1,,,
Oregon,Clatsop,-1,,,
Oregon,Columbia,-1,,,
Oregon,Coos,-1,,,
Oregon,Crook,-1,,,
Oregon,Curry,-1,,,
Oregon,Deschutes,-1,,,
Oregon,Douglas,-1,,,
Oregon,Gilliam,-1,,,
Oregon,Grant,-1,,,
Oregon,Harney,-1,,,
Oregon,Hood River,-1,,,
Oregon,Jackson,-1,,,
Oregon,Jefferson,-1,,,
Oregon,Josephine,-1,,,
Oregon,Klamath,-1,,,
Oregon,Lake,-1,,,
Oregon,Lane,-1,,,
Oregon,Lincoln,-1,,,
Oregon,Linn,-1,,,
Oregon,Malheur,-1,,,
Oregon,Marion,1,2020-04-09,1.2000000000000002,1.0
Oregon,Morrow,-1,,,
Oregon,Multnomah,1,2020-04-12,2.8000000000000003,1.0
Oregon,Polk,-1,,,
Oregon,Sherman,-1,,,
Oregon,Tillamook,-1,,,
Oregon,Umatilla,-1,,,
Oregon,Union,-1,,,
Oregon,Wallowa,-1,,,
Oregon,Wasco,-1,,,
Oregon,Washington,1,2020-04-22,0.8,1.0
Oregon,Wheeler,-1,,,
Oregon,Yamhill,-1,,,
Oregon,Out of OR,-1,,,
Pennsylvania,Adams,-1,,,
